metrics,query,galago,anserini,galago_best,anserini_best,abs_diff
recip_rank,enwiki:Lactobacillales/Phylogeny/Lactobacillales%20part%202%20(continued),0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Lactobacillales/Phylogeny/Lactobacillales%20part%202%20(continued),0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Lactobacillales/Phylogeny/Lactobacillales%20part%202%20(continued),0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Lactobacillales/Phylogeny/Lactobacillales%20part%202%20(continued),0.0,0.0,0.0,0.0,0.0
map,enwiki:Lactobacillales/Probiotics,0.0348,0.0553,-0.020500000000000004,0.020500000000000004,0.020500000000000004
Rprec,enwiki:Lactobacillales/Probiotics,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Lactobacillales/Probiotics,0.0345,0.0417,-0.007199999999999998,0.007199999999999998,0.007199999999999998
P_20,enwiki:Lactobacillales/Probiotics,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Lactobacillales/Probiotics,0.5,1.0,-0.5,0.5,0.5
ndcg_cut_20,enwiki:Lactobacillales/Probiotics,0.0,0.0,0.0,0.0,0.0
map,enwiki:Lactobacillales/Streptococcus%20reclassification,0.0011,0.0022,-0.0011,0.0011,0.0011
Rprec,enwiki:Lactobacillales/Streptococcus%20reclassification,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Lactobacillales/Streptococcus%20reclassification,0.0011,0.0022,-0.0011,0.0011,0.0011
P_20,enwiki:Lactobacillales/Streptococcus%20reclassification,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Lactobacillales/Streptococcus%20reclassification,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Lactobacillales/Streptococcus%20reclassification,0.0,0.0,0.0,0.0,0.0
map,enwiki:Land%20degradation,0.0124,0.0315,-0.0191,0.0191,0.0191
Rprec,enwiki:Land%20degradation,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Land%20degradation,0.0167,0.0435,-0.026799999999999997,0.026799999999999997,0.026799999999999997
P_20,enwiki:Land%20degradation,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Land%20degradation,0.0,0.5,-0.5,0.5,0.5
ndcg_cut_20,enwiki:Land%20degradation,0.0,0.0,0.0,0.0,0.0
map,enwiki:Land%20degradation/Causes,0.0312,0.0526,-0.021400000000000002,0.021400000000000002,0.021400000000000002
Rprec,enwiki:Land%20degradation/Causes,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Land%20degradation/Causes,0.0312,0.0526,-0.021400000000000002,0.021400000000000002,0.021400000000000002
P_20,enwiki:Land%20degradation/Causes,0.0,0.05,-0.05,0.05,0.05
recall_40,enwiki:Land%20degradation/Causes,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Land%20degradation/Causes,0.0,0.2314,-0.2314,0.2314,0.2314
map,enwiki:Land%20degradation/Climate%20change,0.0385,0.0303,0.008199999999999999,-0.008199999999999999,0.008199999999999999
Rprec,enwiki:Land%20degradation/Climate%20change,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Land%20degradation/Climate%20change,0.0385,0.0303,0.008199999999999999,-0.008199999999999999,0.008199999999999999
P_20,enwiki:Land%20degradation/Climate%20change,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Land%20degradation/Climate%20change,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Land%20degradation/Climate%20change,0.0,0.0,0.0,0.0,0.0
map,enwiki:Land%20degradation/Different%20types,0.193,0.2024,-0.009399999999999992,0.009399999999999992,0.009399999999999992
Rprec,enwiki:Land%20degradation/Different%20types,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Land%20degradation/Different%20types,0.3333,0.3333,0.0,0.0,0.0
P_20,enwiki:Land%20degradation/Different%20types,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Land%20degradation/Different%20types,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Land%20degradation/Different%20types,0.3066,0.3066,0.0,0.0,0.0
map,enwiki:Land%20degradation/Effects,0.0057,0.0098,-0.0040999999999999995,0.0040999999999999995,0.0040999999999999995
Rprec,enwiki:Land%20degradation/Effects,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Land%20degradation/Effects,0.0233,0.04,-0.0167,0.0167,0.0167
P_20,enwiki:Land%20degradation/Effects,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Land%20degradation/Effects,0.0,0.2,-0.2,0.2,0.2
ndcg_cut_20,enwiki:Land%20degradation/Effects,0.0,0.0,0.0,0.0,0.0
map,enwiki:Land%20degradation/Measures,0.0117,0.0219,-0.010199999999999999,0.010199999999999999,0.010199999999999999
Rprec,enwiki:Land%20degradation/Measures,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Land%20degradation/Measures,0.0164,0.0323,-0.0159,0.0159,0.0159
P_20,enwiki:Land%20degradation/Measures,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Land%20degradation/Measures,0.0,0.5,-0.5,0.5,0.5
ndcg_cut_20,enwiki:Land%20degradation/Measures,0.0,0.0,0.0,0.0,0.0
map,enwiki:Land%20degradation/Sensitivity%20and%20resilience,1.0,1.0,0.0,0.0,0.0
Rprec,enwiki:Land%20degradation/Sensitivity%20and%20resilience,1.0,1.0,0.0,0.0,0.0
recip_rank,enwiki:Land%20degradation/Sensitivity%20and%20resilience,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Land%20degradation/Sensitivity%20and%20resilience,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Land%20degradation/Sensitivity%20and%20resilience,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Land%20degradation/Sensitivity%20and%20resilience,1.0,1.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights,0.1667,0.1667,0.0,0.0,0.0
Rprec,enwiki:Librarianship%20and%20human%20rights,0.3333,0.3333,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights,0.5,0.5,0.0,0.0,0.0
P_20,enwiki:Librarianship%20and%20human%20rights,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights,0.3333,0.3333,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights,0.2961,0.2961,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Boston%20Public%20Library%20and%20social%20responsibility,0.0906,0.0859,0.004699999999999996,-0.004699999999999996,0.004699999999999996
Rprec,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Boston%20Public%20Library%20and%20social%20responsibility,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Boston%20Public%20Library%20and%20social%20responsibility,0.1667,0.0909,0.07579999999999999,-0.07579999999999999,0.07579999999999999
P_20,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Boston%20Public%20Library%20and%20social%20responsibility,0.1,0.1,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Boston%20Public%20Library%20and%20social%20responsibility,0.6667,0.6667,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Boston%20Public%20Library%20and%20social%20responsibility,0.2757,0.2577,0.018000000000000016,-0.018000000000000016,0.018000000000000016
map,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Colonial%20America,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Colonial%20America,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Colonial%20America,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Colonial%20America,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Colonial%20America,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Colonial%20America,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Current%20and%20future%20concerns%20for%20the%2021st%20century,0.0159,0.0111,0.0048000000000000004,-0.0048000000000000004,0.0048000000000000004
Rprec,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Current%20and%20future%20concerns%20for%20the%2021st%20century,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Current%20and%20future%20concerns%20for%20the%2021st%20century,0.0476,0.0333,0.0143,-0.0143,0.0143
P_20,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Current%20and%20future%20concerns%20for%20the%2021st%20century,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Current%20and%20future%20concerns%20for%20the%2021st%20century,0.3333,0.3333,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Historical%20milestones/Current%20and%20future%20concerns%20for%20the%2021st%20century,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis,0.0319,0.0369,-0.0050000000000000044,0.0050000000000000044,0.0050000000000000044
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis,0.125,0.1429,-0.0179,0.0179,0.0179
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis,0.25,0.25,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis,0.1232,0.1301,-0.0068999999999999895,0.0068999999999999895,0.0068999999999999895
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information,0.0256,0.0185,0.007100000000000002,-0.007100000000000002,0.007100000000000002
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information,0.0769,0.0556,0.0213,-0.0213,0.0213
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information,0.3333,0.3333,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information,0.1233,0.1105,0.012800000000000006,-0.012800000000000006,0.012800000000000006
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information/Intellectual%20freedom,0.0417,0.0333,0.008399999999999998,-0.008399999999999998,0.008399999999999998
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information/Intellectual%20freedom,0.1667,0.1667,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information/Intellectual%20freedom,0.25,0.2,0.04999999999999999,-0.04999999999999999,0.04999999999999999
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information/Intellectual%20freedom,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information/Intellectual%20freedom,0.1667,0.1667,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Freedom%20of%20information/Intellectual%20freedom,0.1303,0.1171,0.013200000000000003,-0.013200000000000003,0.013200000000000003
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Advocacy,0.0076,0.0068,0.0008000000000000004,-0.0008000000000000004,0.0008000000000000004
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Advocacy,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Advocacy,0.0152,0.0135,0.0017000000000000001,-0.0017000000000000001,0.0017000000000000001
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Advocacy,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Advocacy,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Advocacy,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/History,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/History,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/History,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/History,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/History,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Segregation:%20%22The%20Silent%20Subject%22,0.0052,0.005,0.00019999999999999966,-0.00019999999999999966,0.00019999999999999966
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Segregation:%20%22The%20Silent%20Subject%22,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Segregation:%20%22The%20Silent%20Subject%22,0.0222,0.0172,0.005000000000000001,-0.005000000000000001,0.005000000000000001
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Segregation:%20%22The%20Silent%20Subject%22,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Segregation:%20%22The%20Silent%20Subject%22,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20African%20Americans/Segregation:%20%22The%20Silent%20Subject%22,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/Equal%20Rights%20Amendment,0.1667,0.1,0.06669999999999998,-0.06669999999999998,0.06669999999999998
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/Equal%20Rights%20Amendment,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/Equal%20Rights%20Amendment,0.1667,0.1,0.06669999999999998,-0.06669999999999998,0.06669999999999998
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/Equal%20Rights%20Amendment,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/Equal%20Rights%20Amendment,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/Equal%20Rights%20Amendment,0.3562,0.2891,0.06709999999999999,-0.06709999999999999,0.06709999999999999
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/History,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/History,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/History,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/History,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/History,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20Librarianship%20and%20Women/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Critical%20Library%20Movement,0.2596,0.3646,-0.10499999999999998,0.10499999999999998,0.10499999999999998
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Critical%20Library%20Movement,0.3333,0.3333,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Critical%20Library%20Movement,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Critical%20Library%20Movement,0.15,0.15,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Critical%20Library%20Movement,0.5,0.5,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Critical%20Library%20Movement,0.4897,0.5676,-0.07789999999999997,0.07789999999999997,0.07789999999999997
map,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Issue%20of%20Homelessness,0.0009,0.001,-0.00010000000000000005,0.00010000000000000005,0.00010000000000000005
Rprec,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Issue%20of%20Homelessness,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Issue%20of%20Homelessness,0.0038,0.0039,-9.999999999999983e-05,9.999999999999983e-05,9.999999999999983e-05
P_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Issue%20of%20Homelessness,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Issue%20of%20Homelessness,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Librarianship%20and%20human%20rights%20in%20praxis/Progressive%20librarianship%20and%20the%20Issue%20of%20Homelessness,0.0,0.0,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Notable%20individuals,0.5,0.5,0.0,0.0,0.0
Rprec,enwiki:Librarianship%20and%20human%20rights/Notable%20individuals,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Notable%20individuals,0.5,0.5,0.0,0.0,0.0
P_20,enwiki:Librarianship%20and%20human%20rights/Notable%20individuals,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Notable%20individuals,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Notable%20individuals,0.6309,0.6309,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Notable%20organizations,0.5,1.0,-0.5,0.5,0.5
Rprec,enwiki:Librarianship%20and%20human%20rights/Notable%20organizations,0.0,1.0,-1.0,1.0,1.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Notable%20organizations,0.5,1.0,-0.5,0.5,0.5
P_20,enwiki:Librarianship%20and%20human%20rights/Notable%20organizations,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Notable%20organizations,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Notable%20organizations,0.6309,1.0,-0.3691,0.3691,0.3691
map,enwiki:Librarianship%20and%20human%20rights/Philosophy%20of%20American%20librarianship%20related%20to%20human%20rights/Core%20values,0.25,0.2508,-0.0008000000000000229,0.0008000000000000229,0.0008000000000000229
Rprec,enwiki:Librarianship%20and%20human%20rights/Philosophy%20of%20American%20librarianship%20related%20to%20human%20rights/Core%20values,0.25,0.25,0.0,0.0,0.0
recip_rank,enwiki:Librarianship%20and%20human%20rights/Philosophy%20of%20American%20librarianship%20related%20to%20human%20rights/Core%20values,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Librarianship%20and%20human%20rights/Philosophy%20of%20American%20librarianship%20related%20to%20human%20rights/Core%20values,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Librarianship%20and%20human%20rights/Philosophy%20of%20American%20librarianship%20related%20to%20human%20rights/Core%20values,0.25,0.25,0.0,0.0,0.0
ndcg_cut_20,enwiki:Librarianship%20and%20human%20rights/Philosophy%20of%20American%20librarianship%20related%20to%20human%20rights/Core%20values,0.3904,0.3904,0.0,0.0,0.0
map,enwiki:Librarianship%20and%20human%20rights/Philosophy%20of%20American%20librarianship%20related%20to%20human%20rights/Library%20Bill%20of%20Rights,0.0339,0.0337,0.0001999999999999988,-0.0001999999999999988,0.0001999999999999988
Rprec,enwiki:Librarianship%20and%20human%20rights/Philosophy%20of%20American%20librarianship%20related%20to%20human%20rights/Library%20Bill%20of%20Rights,0.0,0.0,0.0,0.0,0.0
